********LEGEND FOR FIELD NAMES LOCATED AT BOTTOM OF FILE************,,,,,,,,,,,,,,,,,,,,
Station_Code,m/d/y hh:mm,See Legend,See Legend,See Legend, C,Flag Code See Legend,mS/cm,Flag Code See Legend,Units,Flag Code See Legend,psu,Flag Code See Legend,m,Flag Code,FNU/NTU,Flag Code See Legend,%,Flag Code See Legend,mg/L,Flag Code See Legend
cmlahwq,11/18/2024 23:45,0,1, ,22.7,0,48.39,0,7.9,0,31.6,0,1.79,0,2,0,84.2,0,6.1,0
cmlahwq,11/19/2024,0,1, ,22.7,0,48.4,0,7.9,0,31.6,0,1.84,0,2,0,80.3,0,5.8,0
cmlahwq,11/19/2024 0:15,0,1, ,22.7,0,48.43,0,7.9,0,31.6,0,1.89,0,2,0,80.8,0,5.8,0
cmlahwq,11/19/2024 0:30,0,1, ,22.8,0,48.45,0,7.9,0,31.6,0,1.93,0,2,0,80.5,0,5.8,0
cmlahwq,11/19/2024 0:45,0,1, ,22.8,0,48.47,0,7.9,0,31.7,0,1.96,0,5,0,82.8,0,5.9,0
cmlahwq,11/19/2024 1:00,0,1, ,22.9,0,48.53,0,8,0,31.7,0,1.97,0,4,0,85.9,0,6.2,0
cmlahwq,11/19/2024 1:15,0,1, ,22.8,0,48.52,0,8,0,31.7,0,1.99,0,5,0,88.6,0,6.4,0
cmlahwq,11/19/2024 1:30,0,1, ,22.8,0,48.53,0,8,0,31.7,0,1.98,0,5,0,88.6,0,6.4,0
cmlahwq,11/19/2024 1:45,0,1, ,22.8,0,48.49,0,8,0,31.7,0,1.97,0,4,0,86.9,0,6.2,0
cmlahwq,11/19/2024 2:00,0,1, ,22.7,0,48.42,0,8,0,31.6,0,1.98,0,4,0,86.2,0,6.2,0
cmlahwq,11/19/2024 2:15,0,1, ,22.6,0,48.41,0,8,0,31.6,0,1.98,0,5,0,86.4,0,6.2,0
cmlahwq,11/19/2024 2:30,0,1, ,22.6,0,48.4,0,7.9,0,31.6,0,1.99,0,8,0,84.8,0,6.1,0
cmlahwq,11/19/2024 2:45,0,1, ,22.6,0,48.41,0,7.9,0,31.6,0,2,0,5,0,83.4,0,6,0
cmlahwq,11/19/2024 3:00,0,1, ,22.6,0,48.4,0,7.9,0,31.6,0,2.02,0,3,0,83.1,0,6,0
cmlahwq,11/19/2024 3:15,0,1, ,22.6,0,48.4,0,7.9,0,31.6,0,2.02,0,4,0,84,0,6.1,0
cmlahwq,11/19/2024 3:30,0,1, ,22.6,0,48.38,0,7.9,0,31.6,0,2.02,0,3,0,82.5,0,6,0
cmlahwq,11/19/2024 3:45,0,1, ,22.6,0,48.36,0,8,0,31.6,0,2.01,0,5,0,86.3,0,6.2,0
cmlahwq,11/19/2024 4:00,0,1, ,22.5,0,48.33,0,8,0,31.6,0,1.99,0,4,0,86.7,0,6.3,0
cmlahwq,11/19/2024 4:15,0,1, ,22.5,0,48.3,0,8,0,31.5,0,1.96,0,3,0,89.4,0,6.5,0
cmlahwq,11/19/2024 4:30,0,1, ,22.5,0,48.31,0,8,0,31.5,0,1.92,0,4,0,91.5,0,6.6,0
cmlahwq,11/19/2024 4:45,0,1, ,22.5,0,48.32,0,8,0,31.6,0,1.87,0,4,0,93.2,0,6.7,0
cmlahwq,11/19/2024 5:00,0,1, ,22.5,0,48.35,0,8,0,31.6,0,1.83,0,3,0,94,0,6.8,0
cmlahwq,11/19/2024 5:15,0,1, ,22.4,0,48.44,0,8,0,31.6,0,1.8,0,6,0,91.9,0,6.6,0
cmlahwq,11/19/2024 5:30,0,1, ,22.4,0,48.55,0,8,0,31.7,0,1.76,0,6,0,91.1,0,6.6,0
cmlahwq,11/19/2024 5:45,0,1, ,22.4,0,48.62,0,8,0,31.8,0,1.73,0,6,0,90.7,0,6.5,0
cmlahwq,11/19/2024 6:00,0,1, ,22.4,0,48.64,0,8,0,31.8,0,1.69,0,7,0,90.9,0,6.6,0
cmlahwq,11/19/2024 6:15,0,1, ,22.4,0,48.69,0,8,0,31.8,0,1.65,0,7,0,91.8,0,6.6,0
cmlahwq,11/19/2024 6:30,0,1, ,22.4,0,48.68,0,8,0,31.8,0,1.59,0,7,0,90.9,0,6.6,0
cmlahwq,11/19/2024 6:45,0,1, ,22.2,0,48.85,0,8,0,31.9,0,1.53,0,7,0,91.7,0,6.6,0
cmlahwq,11/19/2024 7:00,0,1, ,22.2,0,48.81,0,8,0,31.9,0,1.48,0,7,0,91.6,0,6.6,0
cmlahwq,11/19/2024 7:15,0,1, ,22.2,0,48.85,0,8,0,31.9,0,1.42,0,10,0,90.2,0,6.5,0
cmlahwq,11/19/2024 7:30,0,1, ,22.2,0,48.87,0,8,0,32,0,1.37,0,10,0,89,0,6.4,0
cmlahwq,11/19/2024 7:45,0,1, ,22.2,0,48.85,0,8,0,31.9,0,1.33,0,9,0,87.3,0,6.3,0
cmlahwq,11/19/2024 8:00,0,1, ,22.2,0,48.83,0,8,0,31.9,0,1.29,0,7,0,88.4,0,6.4,0
cmlahwq,11/19/2024 8:15,0,1, ,22.2,0,48.86,0,8,0,32,0,1.26,0,6,0,87.1,0,6.3,0
cmlahwq,11/19/2024 8:30,0,1, ,22.2,0,48.86,0,8,0,32,0,1.23,0,7,0,87.4,0,6.3,0
cmlahwq,11/19/2024 8:45,0,1, ,22.2,0,48.87,0,8,0,32,0,1.19,0,7,0,86.4,0,6.3,0
cmlahwq,11/19/2024 9:00,0,1, ,22.3,0,48.92,0,8,0,32,0,1.15,0,6,0,89.6,0,6.5,0
cmlahwq,11/19/2024 9:15,0,1, ,22.4,0,48.95,0,8,0,32,0,1.12,0,6,0,90.2,0,6.5,0
cmlahwq,11/19/2024 9:30,0,1, ,22.4,0,48.95,0,8,0,32,0,1.1,0,8,0,87.9,0,6.3,0
cmlahwq,11/19/2024 9:45,0,1, ,22.4,0,48.95,0,8,0,32,0,1.09,0,9,0,84.9,0,6.1,0
cmlahwq,11/19/2024 10:00,0,1, ,22.5,0,48.95,0,8,0,32,0,1.07,0,11,0,85.8,0,6.2,0
cmlahwq,11/19/2024 10:15,0,1, ,22.5,0,48.95,0,8,0,32,0,1.07,0,8,0,85.5,0,6.2,0
cmlahwq,11/19/2024 10:30,0,1, ,22.5,0,48.95,0,8,0,32,0,1.09,0,8,0,87,0,6.3,0
cmlahwq,11/19/2024 10:45,0,1, ,22.6,0,48.95,0,8,0,32,0,1.08,0,6,0,86.5,0,6.2,0
cmlahwq,11/19/2024 11:00,0,1, ,22.6,0,48.95,0,8,0,32,0,1.06,0,8,0,90.2,0,6.5,0
cmlahwq,11/19/2024 11:15,0,1, ,22.6,0,48.95,0,8,0,32,0,1.05,0,6,0,89.2,0,6.4,0
cmlahwq,11/19/2024 11:30,0,1, ,22.7,0,48.95,0,8,0,32,0,1.04,0,6,0,87.4,0,6.3,0
cmlahwq,11/19/2024 11:45,0,1, ,22.7,0,48.95,0,8,0,32,0,1.03,0,4,0,79.1,0,5.7,0
cmlahwq,11/19/2024 12:00,0,1, ,22.7,0,48.95,0,8,0,32,0,1.03,0,4,0,80.6,0,5.8,0
cmlahwq,11/19/2024 12:15,0,1, ,22.7,0,48.93,0,8,0,32,0,1.06,0,4,0,88,0,6.3,0
cmlahwq,11/19/2024 12:30,0,1, ,22.7,0,48.92,0,8.1,0,32,0,1.11,0,5,0,96,0,6.9,0
cmlahwq,11/19/2024 12:45,0,1, ,22.8,0,48.91,0,8,0,32,0,1.15,0,7,0,94.6,0,6.8,0
cmlahwq,11/19/2024 13:00,0,1, ,22.7,0,48.73,0,8,0,31.9,0,1.2,0,6,0,92.3,0,6.6,0
cmlahwq,11/19/2024 13:15,0,1, ,22.7,0,48.69,0,8,0,31.8,0,1.23,0,6,0,93,0,6.7,0
cmlahwq,11/19/2024 13:30,0,1, ,22.7,0,48.68,0,8,0,31.8,0,1.27,0,3,0,91.8,0,6.6,0
cmlahwq,11/19/2024 13:45,0,1, ,22.8,0,48.69,0,8,0,31.8,0,1.31,0,4,0,95.1,0,6.8,0
cmlahwq,11/19/2024 14:00,0,1, ,22.8,0,48.76,0,8,0,31.9,0,1.34,0,4,0,92.9,0,6.7,0
cmlahwq,11/19/2024 14:15,0,1, ,22.9,0,48.86,0,8,0,31.9,0,1.39,0,4,0,92.9,0,6.7,0
cmlahwq,11/19/2024 14:30,0,1, ,22.9,0,48.85,0,8,0,31.9,0,1.43,0,4,0,83.1,0,5.9,0
cmlahwq,11/19/2024 14:45,0,1, ,22.9,0,48.8,0,8,0,31.9,0,1.46,0,5,0,90.4,0,6.5,0
cmlahwq,11/19/2024 15:00,0,1, ,22.9,0,48.73,0,8,0,31.9,0,1.48,0,5,0,95.6,0,6.8,0
cmlahwq,11/19/2024 15:15,0,1, ,22.9,0,48.7,0,8,0,31.8,0,1.5,0,7,0,98,0,7,0
cmlahwq,11/19/2024 15:30,0,1, ,22.9,0,48.68,0,8,0,31.8,0,1.54,0,6,0,99.9,0,7.1,0
cmlahwq,11/19/2024 15:45,0,1, ,22.9,0,48.7,0,8,0,31.8,0,1.56,0,6,0,99.7,0,7.1,0
cmlahwq,11/19/2024 16:00,0,1, ,22.9,0,48.73,0,8,0,31.8,0,1.6,0,6,0,98.3,0,7,0
cmlahwq,11/19/2024 16:15,0,1, ,22.9,0,48.72,0,8,0,31.8,0,1.65,0,5,0,96.9,0,6.9,0
cmlahwq,11/19/2024 16:30,0,1, ,22.9,0,48.72,0,8,0,31.8,0,1.67,0,7,0,98.1,0,7,0
cmlahwq,11/19/2024 16:45,0,1, ,22.9,0,48.71,0,8,0,31.8,0,1.69,0,6,0,96,0,6.9,0
cmlahwq,11/19/2024 17:00,0,1, ,22.9,0,48.71,0,8,0,31.8,0,1.72,0,6,0,96.8,0,6.9,0
cmlahwq,11/19/2024 17:15,0,1, ,22.9,0,48.72,0,8,0,31.8,0,1.71,0,6,0,96.9,0,6.9,0
cmlahwq,11/19/2024 17:30,0,1, ,22.9,0,48.72,0,8,0,31.8,0,1.7,0,6,0,94.6,0,6.8,0
cmlahwq,11/19/2024 17:45,0,1, ,22.9,0,48.71,0,8,0,31.8,0,1.71,0,7,0,93.4,0,6.7,0
cmlahwq,11/19/2024 18:00,0,1, ,22.9,0,48.69,0,8,0,31.8,0,1.71,0,7,0,93,0,6.7,0
cmlahwq,11/19/2024 18:15,0,1, ,22.9,0,48.65,0,8,0,31.8,0,1.71,0,6,0,92.8,0,6.6,0
cmlahwq,11/19/2024 18:30,0,1, ,22.9,0,48.61,0,8,0,31.8,0,1.7,0,7,0,94.7,0,6.8,0
cmlahwq,11/19/2024 18:45,0,1, ,22.9,0,48.55,0,8,0,31.7,0,1.7,0,6,0,93.4,0,6.7,0
cmlahwq,11/19/2024 19:00,0,1, ,22.9,0,48.52,0,8,0,31.7,0,1.72,0,6,0,89.4,0,6.4,0
cmlahwq,11/19/2024 19:15,0,1, ,22.9,0,48.48,0,8,0,31.7,0,1.73,0,6,0,90.8,0,6.5,0
cmlahwq,11/19/2024 19:30,0,1, ,22.9,0,48.43,0,8,0,31.6,0,1.7,0,7,0,94.7,0,6.8,0
cmlahwq,11/19/2024 19:45,0,1, ,22.9,0,48.4,0,8,0,31.6,0,1.73,0,5,0,92.5,0,6.6,0
cmlahwq,11/19/2024 20:00,0,1, ,22.8,0,48.38,0,8,0,31.6,0,1.74,0,6,0,91.4,0,6.6,0
cmlahwq,11/19/2024 20:15,0,1, ,22.9,0,48.33,0,8,0,31.6,0,1.74,0,6,0,92.5,0,6.6,0
cmlahwq,11/19/2024 20:30,0,1, ,22.9,0,48.28,0,8,0,31.5,0,1.78,0,6,0,91.3,0,6.6,0
cmlahwq,11/19/2024 20:45,0,1, ,22.9,0,48.26,0,8,0,31.5,0,1.81,0,5,0,89,0,6.4,0
cmlahwq,11/19/2024 21:00,0,1, ,22.8,0,48.27,0,8,0,31.5,0,1.81,0,5,0,91.5,0,6.6,0
cmlahwq,11/19/2024 21:15,0,1, ,22.8,0,48.13,0,8,0,31.4,0,1.78,0,5,0,94.5,0,6.8,0
cmlahwq,11/19/2024 21:30,0,1, ,22.8,0,48.09,0,8,0,31.4,0,1.82,0,4,0,90.2,0,6.5,0
cmlahwq,11/19/2024 21:45,0,1, ,22.8,0,48.06,0,8,0,31.4,0,1.81,0,6,0,92.1,0,6.6,0
cmlahwq,11/19/2024 22:00,0,1,  {CRE} {CSM},22.8,0,48.04,0,8,0,31.3,0,1.8,0,15,0,96.2,0,6.9,0
cmlahwq,11/19/2024 22:15,0,1,  {CRE} {CSM},22.8,0,48.03,0,8,0,31.3,0,1.87,0,12,0,94.2,0,6.8,0
cmlahwq,11/19/2024 22:30,0,1,  {CRE} {CSM},22.8,0,48.02,0,8,0,31.3,0,1.89,0,8,0,93.5,0,6.7,0
cmlahwq,11/19/2024 22:45,0,1,  {CRE} {CSM},22.8,0,48.01,0,8,0,31.3,0,1.86,0,7,0,91,0,6.5,0
cmlahwq,11/19/2024 23:00,0,1,  {CRE} {CSM},22.8,0,48.02,0,8,0,31.3,0,1.94,0,5,0,89.2,0,6.4,0
cmlahwq,11/19/2024 23:15,0,1,  {CRE} {CSM},22.8,0,48,0,8,0,31.3,0,2,0,4,0,84.3,0,6.1,0
cmlahwq,11/19/2024 23:30,0,1,  {CRE} {CSM},22.8,0,48.06,0,8,0,31.4,0,1.98,0,5,0,86.3,0,6.2,0
cmlahwq,11/19/2024 23:45,0,1,  {CRE} {CSM},22.8,0,48.07,0,8,0,31.4,0,2.01,0,5,0,89.8,0,6.5,0
cmlahwq,11/20/2024,0,1,  {CRE} {CSM},22.8,0,48,0,8,0,31.3,0,1.96,0,6,0,94.4,0,6.8,0
cmlahwq,11/20/2024 0:15,0,1,  {CRE} {CSM},22.8,0,48.02,0,8,0,31.3,0,1.92,0,3,0,90.9,0,6.5,0
cmlahwq,11/20/2024 0:30,0,1,  {CRE} {CSM},22.8,0,48.03,0,8,0,31.3,0,1.91,0,4,0,81.9,0,5.9,0
cmlahwq,11/20/2024 0:45,0,1,  {CRE} {CSM},22.8,0,48.03,0,8,0,31.3,0,1.88,0,3,0,81.1,0,5.8,0
cmlahwq,11/20/2024 1:00,0,1,  {CRE} {CSM},22.8,0,48.02,0,8,0,31.3,0,1.92,0,3,0,79.9,0,5.7,0
cmlahwq,11/20/2024 1:15,0,1, ,22.8,0,48.01,0,7.9,0,31.3,0,1.94,0,2,0,75.3,0,5.4,0
cmlahwq,11/20/2024 1:30,0,1, ,22.8,0,48.03,0,8,0,31.3,0,1.97,0,3,0,78.4,0,5.6,0
cmlahwq,11/20/2024 1:45,0,1, ,22.8,0,48.03,0,8,0,31.3,0,2.01,0,5,0,76.3,0,5.5,0
cmlahwq,11/20/2024 2:00,0,1, ,22.8,0,48.02,0,7.9,0,31.3,0,2.04,0,1,0,72.1,0,5.2,0
cmlahwq,11/20/2024 2:15,0,1, ,22.8,0,48,0,7.9,0,31.3,0,2.08,0,2,0,76.8,0,5.5,0
cmlahwq,11/20/2024 2:30,0,1, ,22.8,0,47.95,0,7.9,0,31.3,0,2.12,0,2,0,74.1,0,5.3,0
cmlahwq,11/20/2024 2:45,0,1, ,22.8,0,47.91,0,7.9,0,31.3,0,2.09,0,2,0,78.6,0,5.7,0
cmlahwq,11/20/2024 3:00,0,1, ,22.8,0,47.92,0,7.9,0,31.3,0,2.09,0,2,0,76.4,0,5.5,0
cmlahwq,11/20/2024 3:15,0,1, ,22.8,0,47.93,0,7.9,0,31.3,0,2.06,0,2,0,77.5,0,5.6,0
cmlahwq,11/20/2024 3:30,0,1, ,22.8,0,47.96,0,7.9,0,31.3,0,2.01,0,2,0,75.9,0,5.5,0
cmlahwq,11/20/2024 3:45,0,1, ,22.8,0,48.02,0,8,0,31.3,0,1.98,0,3,0,87.4,0,6.3,0
cmlahwq,11/20/2024 4:00,0,1, ,22.8,0,48.03,0,8,0,31.3,0,1.94,0,3,0,79.6,0,5.7,0
cmlahwq,11/20/2024 4:15,0,1, ,22.8,0,48.02,0,8,0,31.3,0,1.91,0,3,0,79.9,0,5.7,0
cmlahwq,11/20/2024 4:30,0,1, ,22.8,0,48.03,0,8,0,31.3,0,1.91,0,3,0,81,0,5.8,0
cmlahwq,11/20/2024 4:45,0,1, ,22.8,0,48.02,0,8,0,31.3,0,1.91,0,2,0,78.8,0,5.7,0
cmlahwq,11/20/2024 5:00,0,1, ,22.8,0,48.02,0,7.9,0,31.3,0,1.9,0,3,0,76.7,0,5.5,0
cmlahwq,11/20/2024 5:15,0,1, ,22.8,0,48.03,0,7.9,0,31.3,0,1.87,0,2,0,74.2,0,5.3,0
cmlahwq,11/20/2024 5:30,0,1, ,22.8,0,48.02,0,8,0,31.3,0,1.85,0,2,0,83.3,0,6,0
cmlahwq,11/20/2024 5:45,0,1, ,22.8,0,48.02,0,8,0,31.3,0,1.8,0,3,0,80,0,5.8,0
cmlahwq,11/20/2024 6:00,0,1, ,22.8,0,48.01,0,8,0,31.3,0,1.73,0,3,0,85.2,0,6.1,0
cmlahwq,11/20/2024 6:15,0,1, ,22.7,0,48.05,0,8,0,31.4,0,1.7,0,3,0,84.1,0,6.1,0
cmlahwq,11/20/2024 6:30,0,1, ,22.7,0,48.13,0,8,0,31.4,0,1.65,0,3,0,83.3,0,6,0
cmlahwq,11/20/2024 6:45,0,1, ,22.7,0,48.15,0,8,0,31.4,0,1.6,0,3,0,74.8,0,5.4,0
cmlahwq,11/20/2024 7:00,0,1, ,22.7,0,48.18,0,8,0,31.5,0,1.57,0,3,0,81.5,0,5.9,0
cmlahwq,11/20/2024 7:15,0,1, ,22.7,0,48.18,0,8,0,31.5,0,1.54,0,4,0,84,0,6.1,0
cmlahwq,11/20/2024 7:30,0,1, ,22.7,0,48.18,0,8,0,31.5,0,1.5,0,6,0,81.4,0,5.9,0
cmlahwq,11/20/2024 7:45,0,1, ,22.7,0,48.17,0,8,0,31.4,0,1.45,0,4,0,82.1,0,5.9,0
cmlahwq,11/20/2024 8:00,0,1, ,22.7,0,48.12,0,8,0,31.4,0,1.4,0,4,0,85.8,0,6.2,0
cmlahwq,11/20/2024 8:15,0,1, ,22.7,0,48.09,0,8,0,31.4,0,1.36,0,4,0,86.1,0,6.2,0
cmlahwq,11/20/2024 8:30,0,1, ,22.6,0,48.08,0,8,0,31.4,0,1.3,0,4,0,85.2,0,6.1,0
cmlahwq,11/20/2024 8:45,0,1, ,22.7,0,48.06,0,8,0,31.4,0,1.27,0,3,0,84.7,0,6.1,0
cmlahwq,11/20/2024 9:00,0,1, ,22.7,0,48.04,0,8,0,31.4,0,1.22,0,3,0,86.4,0,6.2,0
cmlahwq,11/20/2024 9:15,0,1, ,22.8,0,48.03,0,8,0,31.3,0,1.16,0,3,0,87.8,0,6.3,0
cmlahwq,11/20/2024 9:30,0,1, ,22.8,0,48,0,8,0,31.3,0,1.13,0,4,0,86.5,0,6.2,0
cmlahwq,11/20/2024 9:45,0,1, ,22.8,0,48.01,0,8,0,31.3,0,1.11,0,4,0,84.4,0,6.1,0
cmlahwq,11/20/2024 10:00,0,1, ,22.9,0,48.02,0,7.9,0,31.3,0,1.06,0,3,0,77.2,0,5.5,0
cmlahwq,11/20/2024 10:15,0,1, ,22.9,0,48.04,0,7.9,0,31.3,0,1.05,0,4,0,76.4,0,5.5,0
cmlahwq,11/20/2024 10:30,0,1, ,23,0,48.06,0,7.9,0,31.4,0,1.04,0,4,0,77.2,0,5.5,0
cmlahwq,11/20/2024 10:45,0,1, ,23.1,0,48.07,0,7.9,0,31.4,0,1,0,4,0,83.2,0,6,0
cmlahwq,11/20/2024 11:00,0,1, ,23.1,0,48.05,0,8,0,31.4,0,0.96,0,4,0,86.6,0,6.2,0
cmlahwq,11/20/2024 11:15,0,1, ,23.2,0,48.1,0,8,0,31.4,0,0.94,0,4,0,87.5,0,6.2,0
cmlahwq,11/20/2024 11:30,0,1, ,23.2,0,48.07,0,7.9,0,31.4,0,0.93,0,3,0,77.8,0,5.6,0
cmlahwq,11/20/2024 11:45,0,1, ,23.3,0,48.08,0,7.9,0,31.4,0,0.93,0,3,0,74.6,0,5.3,0
cmlahwq,11/20/2024 12:00,0,1, ,23.4,0,48.11,0,8,0,31.4,0,0.94,0,3,0,87.3,0,6.2,0
cmlahwq,11/20/2024 12:15,0,1, ,23.3,0,48.16,0,8,0,31.4,0,0.96,0,3,0,91.6,0,6.5,0
cmlahwq,11/20/2024 12:30,0,1, ,23.3,0,48.15,0,8,0,31.4,0,0.97,0,3,0,88.8,0,6.3,0
cmlahwq,11/20/2024 12:45,0,1, ,23.2,0,48.1,0,7.9,0,31.4,0,1,0,3,0,79.2,0,5.7,0
cmlahwq,11/20/2024 13:00,0,1, ,23.2,0,48.07,0,7.9,0,31.4,0,1.01,0,3,0,70.8,0,5.1,0
cmlahwq,11/20/2024 13:15,0,1, ,23.2,0,48.08,0,7.9,0,31.4,0,1.01,0,2,0,74,0,5.3,0
cmlahwq,11/20/2024 13:30,0,1, ,23.3,0,48.07,0,7.9,0,31.4,0,1.03,0,4,0,81.4,0,5.8,0
cmlahwq,11/20/2024 13:45,0,1, ,23.3,0,48.07,0,7.9,0,31.4,0,1.05,0,2,0,80.5,0,5.7,0
cmlahwq,11/20/2024 14:00,0,1, ,23.6,0,48.1,0,8,0,31.4,0,1.07,0,2,0,86,0,6.1,0
cmlahwq,11/20/2024 14:15,0,1, ,23.6,0,48.11,0,8,0,31.4,0,1.11,0,2,0,95.3,0,6.8,0
cmlahwq,11/20/2024 14:30,0,1, ,23.6,0,48.14,0,8,0,31.4,0,1.14,0,2,0,91.2,0,6.5,0
cmlahwq,11/20/2024 14:45,0,1, ,23.6,0,48.14,0,8,0,31.4,0,1.17,0,1,0,82.9,0,5.9,0
cmlahwq,11/20/2024 15:00,0,1, ,23.6,0,48.15,0,7.9,0,31.4,0,1.21,0,2,0,83.4,0,5.9,0
cmlahwq,11/20/2024 15:15,0,1, ,23.7,0,48.14,0,7.9,0,31.4,0,1.23,0,2,0,80.7,0,5.7,0
cmlahwq,11/20/2024 15:30,0,1, ,23.8,0,48.13,0,7.9,0,31.4,0,1.26,0,2,0,87.9,0,6.2,0
cmlahwq,11/20/2024 15:45,0,1, ,23.9,0,48.11,0,8,0,31.4,0,1.28,0,4,0,96.8,0,6.8,0
cmlahwq,11/20/2024 16:00,0,1, ,23.9,0,48.1,0,8,0,31.4,0,1.29,0,2,0,91.8,0,6.5,0
cmlahwq,11/20/2024 16:15,0,1, ,23.9,0,48.08,0,8,0,31.4,0,1.31,0,3,0,89.9,0,6.3,0
cmlahwq,11/20/2024 16:30,0,1, ,24,0,48.04,0,8,0,31.3,0,1.35,0,4,0,102.1,0,7.2,0
cmlahwq,11/20/2024 16:45,0,1, ,23.9,0,48.02,0,8,0,31.3,0,1.38,0,5,0,99,0,7,0
cmlahwq,11/20/2024 17:00,0,1, ,23.9,0,48.05,0,8,0,31.3,0,1.4,0,5,0,95.7,0,6.8,0
cmlahwq,11/20/2024 17:15,0,1, ,23.8,0,48.07,0,7.9,0,31.4,0,1.42,0,2,0,83,0,5.9,0
cmlahwq,11/20/2024 17:30,0,1, ,23.8,0,48.07,0,7.9,0,31.4,0,1.45,0,2,0,83.2,0,5.9,0
cmlahwq,11/20/2024 17:45,0,1, ,23.8,0,48.07,0,7.9,0,31.4,0,1.44,0,2,0,79.4,0,5.6,0
cmlahwq,11/20/2024 18:00,0,1, ,23.8,0,48.01,0,8,0,31.3,0,1.43,0,3,0,100.7,0,7.1,0
cmlahwq,11/20/2024 18:15,0,1, ,23.9,0,48.03,0,8,0,31.3,0,1.43,0,2,0,101.2,0,7.1,0
cmlahwq,11/20/2024 18:30,0,1, ,23.8,0,48.05,0,8,0,31.3,0,1.41,0,3,0,100.1,0,7.1,0
cmlahwq,11/20/2024 18:45,0,1, ,23.7,0,48.04,0,8,0,31.3,0,1.38,0,4,0,95.2,0,6.7,0
cmlahwq,11/20/2024 19:00,0,1, ,23.5,0,48,0,8,0,31.3,0,1.36,0,5,0,96.1,0,6.8,0
cmlahwq,11/20/2024 19:15,0,1, ,23.4,0,48.04,0,8,0,31.3,0,1.36,0,3,0,91.7,0,6.5,0
cmlahwq,11/20/2024 19:30,0,1, ,23.3,0,48.03,0,8,0,31.3,0,1.35,0,4,0,90.9,0,6.5,0
cmlahwq,11/20/2024 19:45,0,1, ,23.3,0,48.03,0,8,0,31.3,0,1.34,0,4,0,88.2,0,6.3,0
cmlahwq,11/20/2024 20:00,0,1, ,23.3,0,48.03,0,8,0,31.3,0,1.35,0,4,0,87.1,0,6.2,0
cmlahwq,11/20/2024 20:15,0,1, ,23.2,0,48.03,0,8,0,31.3,0,1.34,0,3,0,85.8,0,6.1,0
cmlahwq,11/20/2024 20:30,0,1, ,23.1,0,48.05,0,8,0,31.3,0,1.33,0,4,0,82.4,0,5.9,0
cmlahwq,11/20/2024 20:45,0,1, ,23.1,0,48.06,0,8,0,31.4,0,1.32,0,1,0,82.2,0,5.9,0
cmlahwq,11/20/2024 21:00,0,1, ,23.1,0,48.07,0,8,0,31.4,0,1.32,0,1,0,83.7,0,6,0
cmlahwq,11/20/2024 21:15,0,1, ,23,0,48.06,0,8,0,31.4,0,1.31,0,1,0,88.4,0,6.3,0
cmlahwq,11/20/2024 21:30,0,1, ,22.9,0,48.05,0,8,0,31.4,0,1.29,0,3,0,88.6,0,6.4,0
cmlahwq,11/20/2024 21:45,0,1, ,22.9,0,48.06,0,8,0,31.4,0,1.28,0,5,0,89.9,0,6.5,0
cmlahwq,11/20/2024 22:00,0,1, ,22.8,0,48.05,0,8,0,31.4,0,1.25,0,4,0,92.9,0,6.7,0
cmlahwq,11/20/2024 22:15,0,1, ,22.8,0,48.04,0,8,0,31.3,0,1.23,0,6,0,92,0,6.6,0
cmlahwq,11/20/2024 22:30,0,1, ,22.6,0,47.96,0,8,0,31.3,0,1.2,0,5,0,88.6,0,6.4,0
cmlahwq,11/20/2024 22:45,0,1, ,22.6,0,47.97,0,8,0,31.3,0,1.18,0,5,0,90.4,0,6.5,0
cmlahwq,11/20/2024 23:00,0,1, ,22.6,0,48,0,8,0,31.3,0,1.15,0,4,0,91.7,0,6.6,0
cmlahwq,11/20/2024 23:15,0,1, ,22.5,0,47.96,0,8,0,31.3,0,1.14,0,4,0,87.2,0,6.3,0
cmlahwq,11/20/2024 23:30,0,1, ,22.5,0,47.97,0,8,0,31.3,0,1.14,0,3,0,85.5,0,6.2,0
cmlahwq,11/20/2024 23:45,0,1, ,22.4,0,48.02,0,8,0,31.3,0,1.13,0,3,0,84.1,0,6.1,0
cmlahwq,11/21/2024,0,1, ,22.3,0,48.03,0,8,0,31.4,0,1.13,0,4,0,86.1,0,6.2,0
cmlahwq,11/21/2024 0:15,0,1, ,22.2,0,48,0,8,0,31.3,0,1.14,0,4,0,85,0,6.2,0
cmlahwq,11/21/2024 0:30,0,1, ,22.1,0,47.96,0,8,0,31.3,0,1.15,0,4,0,84.8,0,6.2,0
cmlahwq,11/21/2024 0:45,0,1, ,21.9,0,47.97,0,8,0,31.3,0,1.15,0,3,0,85.4,0,6.2,0
cmlahwq,11/21/2024 1:00,0,1, ,21.9,0,47.95,0,8,0,31.3,0,1.14,0,4,0,82.8,0,6.1,0
cmlahwq,11/21/2024 1:15,0,1, ,21.7,0,47.95,0,8,0,31.3,0,1.15,0,3,0,83.4,0,6.1,0
cmlahwq,11/21/2024 1:30,0,1, ,21.7,0,47.94,0,8,0,31.3,0,1.17,0,4,0,82.9,0,6.1,0
cmlahwq,11/21/2024 1:45,0,1, ,21.7,0,47.92,0,8,0,31.3,0,1.18,0,3,0,83.8,0,6.2,0
cmlahwq,11/21/2024 2:00,0,1, ,21.4,0,47.93,0,8,0,31.3,0,1.19,0,2,0,82.7,0,6.1,0
